activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113070101.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,3,0,2,1,31,2,2,1,2,55000.0,85.502,,,3,,,,,,300,,,2,1,2,2,185000,1,1,3,5,1,,50.0,50%-60%,9,8,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,3,,,,3687,57.58,92400,77.48,1006,1447,47
2023,549300N1YEXP02MHBR47,18140,OH,39049.0,39049008381.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,65000.0,82.328,7.5,0.21,2,,,,,,300,,,2,1,2,2,225000,1,1,3,5,1,,115.0,<20%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,35-44,25-34,No,No,1,1,6,,,,,10,,,,4426,19.0,100900,95.25,1339,1689,30
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113100203.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,1,2,2,2,1,2,15000.0,47.536,9.25,2.09,3,,,,,,300,,,2,1,2,2,165000,1,1,3,5,1,,33.0,41,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,4660,28.05,92400,110.92,1380,1655,53
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113020700.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,2,2,2,2,2,55000.0,92.069,,,3,,,,,,180,,,2,2,2,2,205000,1,1,3,5,1,,88.0,48,9,8,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,2,2,2,35-44,45-54,No,No,1,1,6,,,,,1,,,,3167,14.49,92400,112.87,1047,1344,64
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113070400.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,1,2,1,2,65000.0,84.933,10.5,3.25,2,,,,,,300,,,2,1,2,2,75000,1,1,3,5,1,,90.0,<20%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,2617,76.42,92400,69.67,868,1266,63
2023,549300N1YEXP02MHBR47,19430,OH,39109.0,39109380100.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,2,2,25000.0,67.788,7.75,2.45,2,110.0,,0.0,,,180,,,2,2,2,2,335000,1,1,3,5,1,,46.0,39,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,>74,9999,Yes,,1,1,6,,,,,10,,,,10409,15.48,92400,129.62,2783,3318,41
2023,549300N1YEXP02MHBR47,18140,OH,39049.0,39049006921.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,175000.0,84.986,7.5,0.37,2,,,,,,300,,,2,1,2,2,425000,1,1,3,5,1,,156.0,20%-<30%,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,3861,47.86,100900,65.27,669,963,53
2023,549300N1YEXP02MHBR47,17140,OH,39165.0,39165032203.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,2,2,2,1,2,55000.0,71.743,,,3,,,,,,300,,,2,1,2,2,375000,1,1,3,5,1,,67.0,>60%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,6,,,,,1,,,,8425,10.77,102300,132.84,2228,2803,19
2023,549300N1YEXP02MHBR47,19430,OH,39057.0,39057210603.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,3,0,2,1,4,2,2,1,2,105000.0,87.204,,,3,,,,,,300,,,2,1,2,2,655000,1,1,3,5,1,,285.0,>60%,9,8,2,,,,,2,,,,,2,1,3,,,,,3,,,,,2,1,2,1,2,1,35-44,35-44,No,No,1,1,6,,,,,1,3.0,,,7946,20.89,92400,215.13,2078,2316,19
2023,549300N1YEXP02MHBR47,19430,OH,39109.0,39109315002.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,1,2,1,2,65000.0,42.553,7.5,0.32,2,,,,,,300,,,2,1,2,2,145000,1,1,3,5,1,,100.0,<20%,8,9,2,,,,,2,,,,,1,2,5,,,,,5,,,,,1,2,2,2,1,2,65-74,45-54,Yes,No,1,1,6,,,,,10,,,,4403,10.92,92400,80.85,1019,1649,50
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113040302.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,1,4,2,2,2,2,25000.0,61.541,7.5,1.79,3,,,,,,120,,,2,2,2,2,225000,1,1,3,5,1,,74.0,20%-<30%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,6,,,,,10,,,,5595,21.13,92400,131.33,1661,2086,53
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113050106.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,4,2,2,2,2,15000.0,78.836,,,3,,,,,,60,,,2,2,2,2,255000,1,1,3,5,1,,36.0,>60%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,,1,1,6,,,,,4,,,,6119,24.45,92400,146.91,1302,1541,25
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113120103.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,2,2,1,2,15000.0,42.002,7.75,0.47,2,,,,,,300,,,2,1,2,2,185000,1,1,3,5,1,,51.0,30%-<36%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,3272,38.51,92400,85.42,753,1177,58
2023,549300N1YEXP02MHBR47,17140,KY,21117.0,21117065300.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,4,2,2,1,2,55000.0,31.25,,,3,,,,,,300,,,2,1,2,2,165000,1,1,3,5,1,,114.0,36,8,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,2,2,2,55-64,45-54,Yes,No,1,1,6,,,,,3,,,,10232,11.11,102300,93.72,2632,2988,29
2023,549300N1YEXP02MHBR47,17140,OH,39165.0,39165032501.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,25000.0,81.206,,,3,,,,,,300,,,2,1,2,2,215000,1,1,3,5,1,,108.0,30%-<36%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,6,,,,,3,,,,3411,8.94,102300,83.09,940,1432,54
2023,549300N1YEXP02MHBR47,19430,OH,39057.0,39057200300.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,2,2,1,2,105000.0,35.088,,,3,,,,,,300,,,2,1,2,2,285000,1,1,3,5,1,,31.0,20%-<30%,8,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,35-44,9999,No,,1,1,6,,,,,1,3.0,,,3796,20.42,92400,91.08,963,1599,66
2023,549300N1YEXP02MHBR47,17140,OH,39165.0,39165030503.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,4,2,2,1,2,55000.0,75.197,10.5,3.14,2,,,,,,300,,,2,1,2,2,225000,1,1,3,5,1,,64.0,37,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,5682,10.82,102300,113.81,1792,2143,42
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113020400.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,2,2,25000.0,56.445,7.75,1.74,2,110.0,,0.0,,,180,,,2,2,2,2,145000,1,1,3,5,1,,63.0,20%-<30%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,Yes,Yes,1,1,6,,,,,10,,,,6814,21.34,92400,123.54,1721,2428,57
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113004100.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,4,1,2,1,2,15000.0,8.301,,,3,,,,,,300,,,2,1,2,2,185000,1,1,3,5,1,,109.0,<20%,9,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,3,9.0,,,2079,97.35,92400,0.0,345,1006,62
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113020900.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,4,2,2,2,2,25000.0,52.838,9.0,3.24,2,110.0,,0.0,,,120,,,2,2,2,2,205000,1,1,3,5,1,,45.0,39,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,6,,,,,10,,,,2713,17.29,92400,76.49,718,1451,63
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113021301.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,1,2,1,2,115000.0,84.56,7.5,0.28,2,,,,,,300,,,2,1,2,2,135000,1,1,3,5,1,,34.0,20%-<30%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,2862,13.07,92400,92.9,769,1069,65
2023,549300N1YEXP02MHBR47,19430,OH,39109.0,39109320100.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,2,2,85000.0,64.209,8.25,2.54,2,110.0,,0.0,,,120,,,2,2,2,2,385000,1,1,3,5,1,,161.0,42,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,3597,4.39,92400,90.68,1256,1573,60
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113020300.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,1,2,25000.0,85.0,,,3,,,,,,300,,,2,1,2,2,295000,1,1,3,5,1,,90.0,37,8,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,3,5,2,4,35-44,9999,No,,1,1,6,,,,,3,,,,2653,10.7,92400,157.75,955,1071,67
2023,549300N1YEXP02MHBR47,17140,OH,39061.0,39061023300.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,2,0,2,1,2,2,2,1,2,75000.0,66.756,7.75,0.53,3,,,,,,300,,,2,1,2,2,415000,1,1,3,5,1,,77.0,30%-<36%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,4148,17.31,102300,172.38,1416,1480,60
2023,549300N1YEXP02MHBR47,18140,OH,39049.0,39049009381.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,0,2,1,2,2,2,1,2,45000.0,77.164,7.5,0.37,2,,,,,,300,,,2,1,2,2,215000,1,1,3,5,1,,108.0,<20%,9,8,1,14.0,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,6424,56.71,100900,98.0,1027,1428,38
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113050302.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,4,2,2,1,2,35000.0,90.799,,,3,,,,,,300,,,2,1,2,2,155000,1,1,3,5,1,,83.0,50%-60%,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,<25,No,No,1,1,6,,,,,3,,,,5273,13.73,92400,100.86,1778,2110,53
2023,549300N1YEXP02MHBR47,19430,OH,39057.0,39057240303.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,2,2,25000.0,61.003,7.5,1.99,2,435.0,,0.0,,,120,,,2,2,2,2,165000,1,1,3,5,1,,91.0,<20%,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,4333,21.28,92400,75.37,1097,1604,49
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113090600.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,2,2,2,2,35000.0,62.394,7.75,2.48,2,110.0,,0.0,,,180,,,2,2,2,2,75000,1,1,3,5,1,,0.0,48,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,3149,22.1,92400,48.98,496,1520,59
2023,549300N1YEXP02MHBR47,17140,OH,39061.0,39061021102.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,155000.0,81.025,7.75,0.57,2,,,,,,300,,,2,1,2,2,445000,1,1,3,5,1,,206.0,20%-<30%,8,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,45-54,45-54,No,No,1,1,6,,,,,10,,,,6449,4.81,102300,125.26,2405,2404,43
2023,549300N1YEXP02MHBR47,18140,OH,39049.0,39049008720.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Joint,2,0,2,1,2,1,2,1,2,25000.0,11.494,7.5,0.34,3,,,,,,300,,,2,1,2,2,175000,1,1,3,5,1,,94.0,20%-<30%,9,8,2,,,,,2,,,,,2,2,2,27.0,,,,2,27.0,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,3507,71.14,100900,64.4,957,1761,64
2023,549300N1YEXP02MHBR47,18140,OH,39049.0,39049009403.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,2,1,2,1,2,15000.0,3.569,7.5,-0.04,2,,,,,,300,,,2,1,2,2,285000,1,1,3,5,1,,55.0,<20%,8,10,2,,,,,5,,,,,1,4,3,,,,,8,,,,,1,4,1,5,1,4,55-64,9999,No,,1,1,6,,,,,10,,,,3629,56.93,100900,68.1,533,699,23
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113090304.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,55000.0,74.169,9.0,1.56,2,,,,,,300,,,2,1,2,2,145000,1,1,3,5,1,,60.0,43,8,10,1,14.0,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,6593,27.44,92400,132.71,2190,2485,43
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113050303.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,85000.0,75.913,7.5,0.28,2,,,,,,300,,,2,1,2,2,195000,1,1,3,5,1,,99.0,30%-<36%,9,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,3950,37.44,92400,66.2,762,1169,41
2023,549300N1YEXP02MHBR47,18140,OH,39049.0,39049008381.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Joint,1,0,2,1,2,2,2,1,2,55000.0,94.98,7.75,0.47,2,,,,,,300,,,2,1,2,2,245000,1,1,3,5,1,,110.0,20%-<30%,9,8,1,,,,,1,,,,,2,2,4,,,,,4,,,,,2,2,2,1,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,4426,19.0,100900,95.25,1339,1689,30
2023,549300N1YEXP02MHBR47,44220,OH,39023.0,39023002200.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,2,2,1,2,45000.0,72.986,7.5,0.06,2,,,,,,300,,,2,1,2,2,175000,1,1,3,5,1,,66.0,30%-<36%,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,4362,10.45,84500,149.37,1428,1737,51
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113125104.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,4,2,2,1,2,55000.0,66.976,7.5,0.37,2,,,,,,300,,,2,1,2,2,205000,1,1,3,5,1,,47.0,45,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,4319,26.44,92400,135.3,1441,1734,40
2023,549300N1YEXP02MHBR47,19430,OH,39109.0,39109315100.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,1,2,1,2,45000.0,44.118,13.0,5.87,2,,,,,,300,,,2,1,2,2,105000,1,1,3,5,1,,31.0,30%-<36%,8,9,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,55-64,55-64,Yes,No,1,1,6,,,,,10,,,,5763,15.03,92400,101.9,1362,2342,0
2023,549300N1YEXP02MHBR47,17140,OH,39165.0,39165032203.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,185000.0,79.694,7.5,0.32,2,,,,,,300,,,2,1,2,2,625000,1,1,3,5,1,,161.0,30%-<36%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,8425,10.77,102300,132.84,2228,2803,19
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113040204.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,2,2,2,1,2,25000.0,88.659,10.5,3.34,2,,,,,,300,,,2,1,2,2,285000,1,1,3,5,1,,56.0,43,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,4726,17.71,92400,88.18,1385,1569,43
2023,549300N1YEXP02MHBR47,18140,OH,39049.0,39049009391.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,3,0,2,1,4,2,2,1,2,75000.0,89.408,,,3,,,,,,300,,,2,1,2,2,295000,1,1,3,5,1,,72.0,>60%,8,9,2,,,,,2,,,,,2,2,3,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,1,,,,5068,66.77,100900,81.89,1015,1745,35
2023,549300N1YEXP02MHBR47,18140,OH,39049.0,39049009390.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,2,2,2,1,2,55000.0,69.596,9.25,1.96,2,,,,,,300,,,2,1,2,2,365000,1,1,3,5,1,,125.0,20%-<30%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,7155,51.68,100900,117.14,2085,2280,24
2023,549300N1YEXP02MHBR47,19430,OH,39109.0,39109380100.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,175000.0,43.508,7.5,0.37,2,,,,,,300,,,2,1,2,2,485000,1,1,3,5,1,,264.0,20%-<30%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,10409,15.48,92400,129.62,2783,3318,41
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113120101.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,25000.0,82.405,7.5,0.14,2,,,,,,300,,,2,1,2,2,175000,1,1,3,5,1,,157.0,20%-<30%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,6,,,,,10,,,,5187,29.44,92400,116.5,1946,2177,51
2023,549300N1YEXP02MHBR47,99999,OH,39071.0,39071954900.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,1,2,1,2,1,2,45000.0,23.81,,,3,,,,,,300,,,2,1,2,2,165000,1,1,3,5,1,,42.0,<20%,8,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,6,,,,,3,,,,3648,11.6,79500,85.16,1046,1676,50
2023,549300N1YEXP02MHBR47,19430,OH,39057.0,39057210202.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,2,2,35000.0,46.479,9.0,3.2,2,110.0,,0.0,,,120,,,2,2,2,2,245000,1,1,3,5,1,,58.0,20%-<30%,8,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,55-64,9999,No,,1,1,6,,,,,10,,,,3652,16.16,92400,143.04,1146,1314,46
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113100302.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,2,0,2,1,31,1,2,1,2,45000.0,76.715,7.5,0.28,3,,,,,,300,,,2,1,2,2,165000,1,1,3,5,1,,42.0,42,8,10,1,11.0,,,,5,,,,,2,4,4,44.0,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,3308,27.45,92400,81.22,1078,1451,63
2023,549300N1YEXP02MHBR47,18140,OH,39049.0,39049006321.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,0,2,1,2,1,2,1,2,255000.0,60.096,9.0,1.87,2,,,,,,300,,,2,1,2,2,415000,1,1,3,5,1,,132.0,<20%,9,8,1,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,65-74,Yes,Yes,1,1,6,,,,,10,,,,4436,14.45,100900,179.23,1316,1418,52
2023,549300N1YEXP02MHBR47,99999,OH,39021.0,39021010400.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,65000.0,79.582,9.0,1.82,2,,,,,,300,,,2,1,2,2,145000,1,1,3,5,1,,35.0,30%-<36%,8,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,2,5,1,4,45-54,9999,No,,1,1,6,,,,,10,,,,3893,12.05,79500,93.72,883,1674,62
2023,549300N1YEXP02MHBR47,19430,OH,39113.0,39113120103.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,0,2,1,2,2,2,1,2,75000.0,94.976,9.0,1.8,2,,,,,,300,,,2,1,2,2,225000,1,1,3,5,1,,116.0,36,8,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,3272,38.51,92400,85.42,753,1177,58
2023,549300N1YEXP02MHBR47,18140,OH,39089.0,39089756500.0,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,1,2,1,2,55000.0,15.625,10.5,2.96,2,,,,,,300,,,2,1,2,2,325000,1,1,3,5,1,,65.0,38,8,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,4961,16.11,100900,95.45,1158,1581,45
2023,549300N1YEXP02MHBR47,17140,OH,39061.0,39061021603.0,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,3,0,2,1,2,2,2,1,2,75000.0,64.486,,,3,,,,,,300,,,2,1,2,2,345000,1,1,3,5,1,,61.0,>60%,8,10,1,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,1,,,,3767,53.92,102300,70.32,1151,1449,51
