ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2020-10-18,36,20526,562,Employed,High School,14,14911,120,Divorced,0,Mortgage,600,0.24498756796123297,2,1,0.12536601538369363,0,Education,1,17,7,916,646,75550,242731,1710.5,0.9678997524515077,2,4077,0.28891100000000003,0.2557421143465258,345.2695874047901,0.5526276453696523,0,59.0
2020-10-19,22,71969,589,Employed,Associate,2,57624,36,Married,0,Mortgage,342,0.19059144343985157,2,0,0.04665094597941783,0,Education,0,21,11,9178,560,112103,31197,5997.416666666667,0.9284325693127106,5,80906,0.248124,0.28622056124683665,2402.942799891901,0.45768752655591727,0,47.0
2020-10-20,41,23112,599,Employed,Bachelor,16,25646,48,Married,0,Mortgage,320,0.13655110375739482,1,1,0.27047482020953745,0,Home,0,19,11,4017,127,223273,7020,1926.0,0.8115190234922471,5,216253,0.221146,0.24455030614761547,842.5711746631009,0.6036195091708727,0,49.0
2020-10-21,61,88904,572,Employed,Master,40,18185,36,Married,1,Mortgage,628,0.3170688541840431,4,1,0.3490674543560267,0,Home,1,31,27,646,4205,89716,17835,7408.666666666667,0.6599744610762092,3,71881,0.21718500000000002,0.20000501115162872,675.8244066105161,0.17598637720829427,1,45.6
2020-10-22,42,101427,605,Employed,Master,20,19654,48,Married,1,Rent,599,0.029900954677429082,1,2,0.22410468440525008,0,Auto,1,23,10,8915,547,204610,16619,8452.25,0.9539158137843189,6,187991,0.212154,0.2164237250757455,615.4108518672587,0.1436790028533537,1,39.2
2020-10-23,27,44538,525,Employed,High School,3,31468,72,Married,4,Rent,381,0.10522941399419633,3,2,0.20998338309611686,0,Auto,0,27,24,3769,346,37463,36823,3711.5,0.9129601538719887,3,6787,0.283968,0.3178120449196922,983.1141548510255,0.36753715609619436,0,52.0
2020-10-24,31,108542,573,Employed,Associate,8,23756,48,Married,4,Mortgage,305,0.24660373749085054,2,0,0.2994082791670759,0,Auto,0,33,19,6334,1411,15185,48770,9045.166666666666,0.8619023381959852,4,3156,0.23225600000000002,0.2613811982032845,802.8354513546008,0.1224781689692028,1,40.800000000000004
2020-10-25,49,38925,576,Employed,High School,22,44016,36,Married,0,Own,184,0.07467754055835232,3,0,0.07390185494414236,0,Auto,0,22,7,2969,550,323835,35462,3243.75,0.8841995821371182,6,288373,0.241016,0.22839380059107892,1700.164471684055,0.5808599527349687,0,45.0
2020-10-26,34,17753,539,Employed,High School,12,42138,72,Single,0,Own,446,0.5273341782541291,1,1,0.038010427410205994,0,Home,0,24,13,8270,735,49830,15367,1479.4166666666667,0.6874565560696856,3,34463,0.287638,0.29707235014281497,1259.7442267908077,1.1529843249867455,0,53.0
2020-10-27,32,34887,447,Unemployed,Bachelor,11,17298,36,Single,2,Own,203,0.10759961201138435,1,1,0.08766075926414874,0,Home,0,31,21,766,312,284076,83570,2907.25,0.8001678503928215,5,200506,0.278798,0.2752605580340833,711.0854844789533,0.3144158515707123,0,49.0
2020-10-28,53,93822,640,Employed,Master,31,18356,48,Single,0,Rent,433,0.6536673562861504,2,2,0.22481357639101873,0,Auto,0,25,29,1495,5203,84962,12465,7818.5,0.7843260040556077,6,72497,0.19335600000000003,0.22931404951432052,587.647166630616,0.13054258062679747,1,38.400000000000006
2020-10-29,28,41488,541,Self-Employed,Associate,4,9297,48,Married,3,Mortgage,490,0.42073453094649615,4,0,0.6002473103744899,1,Home,0,17,11,20197,627,49231,101173,3457.3333333333335,0.8727678409214354,5,1725,0.233797,0.24238302336659326,304.3253702766783,0.22975087840628952,0,73.0
2020-10-30,36,42246,624,Unemployed,Bachelor,11,36122,96,Married,0,Mortgage,396,0.3563979249361911,5,0,0.13384512914623276,0,Home,0,23,6,1830,8530,276305,16224,3520.5,0.7497923789573413,4,260081,0.259122,0.29002815089260003,971.1162647066575,0.3883301419419564,0,47.0
2020-10-31,40,31289,601,Employed,Master,13,28333,108,Married,1,Mortgage,314,0.3910688648969964,3,1,0.3778729160735692,0,Other,1,30,23,5050,6351,173264,5435,2607.4166666666665,0.8853873025279548,4,167829,0.272833,0.27767056134694806,716.1443541499362,0.3950823691968179,0,54.0
2020-11-01,38,34319,602,Employed,Bachelor,17,14955,24,Single,3,Mortgage,449,0.08104963309848398,1,0,0.29179343965774734,0,Other,0,21,22,18154,1058,110738,26122,2859.9166666666665,0.8108601285166536,6,84616,0.18895499999999998,0.16051869321242415,732.6140111958005,0.413163790738355,0,47.0
2020-11-02,50,27706,601,Employed,Bachelor,31,17603,120,Single,3,Mortgage,402,0.31616849541223646,2,0,0.3043447507965589,0,Debt Consolidation,0,26,25,4678,416,50802,210628,2308.8333333333335,0.7412033388045844,4,8113,0.272103,0.2557094781586765,407.5630709380596,0.3506372934114168,0,53.0
2020-11-03,49,239468,597,Employed,Master,27,25890,24,Married,3,Own,512,0.292732134663656,2,0,0.3310794772883923,0,Education,0,20,24,1376,3898,48997,31246,19955.666666666668,0.8426154077341013,4,17751,0.20239,0.24286799999999997,1372.5415156540678,0.09443640982448098,1,41.6
2020-11-04,25,33137,566,Employed,High School,3,35573,60,Married,1,Mortgage,291,0.2165969596847212,3,0,0.2404181779956262,0,Home,0,33,14,2448,2659,33729,9616,2761.4166666666665,0.5646751943896485,3,24113,0.257573,0.24409181867678476,1031.8290391926098,0.4790399997076174,0,53.0
2020-11-05,45,40565,565,Employed,Bachelor,23,42877,60,Married,0,Mortgage,581,0.3189722263932843,1,1,0.34495831204951916,0,Home,0,24,17,1545,1828,69981,6729,3380.4166666666665,0.7937909456479645,4,63252,0.265377,0.2637854939454813,1293.3840498247293,0.5544831405866326,0,53.0
2020-11-06,54,108448,656,Employed,Associate,30,27032,36,Married,1,Rent,618,0.2609331254096542,5,0,0.12314322721883443,0,Education,0,20,25,1322,2219,49099,14343,9037.333333333334,0.8628448914303865,6,34756,0.184032,0.18547166501775847,984.7074484878461,0.177342960514294,1,34.4
2020-11-07,37,54808,454,Employed,High School,12,21331,36,Single,0,Mortgage,229,0.4982810202370509,5,1,0.4423703914154938,0,Debt Consolidation,0,22,14,2620,765,38030,102813,4567.333333333333,0.7068900396911598,10,10821,0.279331,0.29811784815686554,903.3369912627073,0.2479208125666415,0,57.0
2020-11-08,43,65334,544,Employed,Associate,24,23660,12,Single,1,Own,400,0.35659676859370115,4,0,0.17622709908110504,0,Auto,0,17,19,582,1187,60169,24071,3391.0,0.7971328448576703,5,36098,0.21666000000000002,0.244973245713144,2242.9783427091647,0.7794097147476157,0,50.0
2020-11-09,67,80913,591,Employed,Bachelor,46,68419,36,Single,1,Mortgage,195,0.07463072402206251,3,1,0.4400077428646017,0,Auto,0,22,8,4118,444,145981,17173,6742.75,0.8423820317778378,6,128808,0.257919,0.2996531564828572,2903.1948057987834,0.4594853443771137,0,51.0
2020-11-10,39,39447,556,Employed,Bachelor,19,17081,72,Married,2,Mortgage,1207,0.18233833725788046,5,1,0.6766707258115462,0,Debt Consolidation,0,29,14,2260,799,51883,6376,3287.25,0.8303650960069305,7,45507,0.254081,0.27694559091094867,488.75332353062316,0.5158577301789105,0,58.0
2020-11-11,21,74464,582,Employed,Associate,0,16463,48,Single,0,Rent,369,0.1505445286411575,3,1,0.20736243345189154,1,Auto,0,20,25,5489,4922,82739,14959,6205.333333333333,0.5457411985549407,8,67780,0.22046300000000002,0.23292846705119086,530.3083130331613,0.14492506118927181,0,61.0
2020-11-12,36,92773,619,Employed,Bachelor,12,28903,36,Married,2,Rent,485,0.366574035198178,4,3,0.16535549902701024,0,Debt Consolidation,0,19,16,7497,787,47370,15447,7731.083333333333,0.9693608373720815,8,31923,0.20440300000000003,0.1994690687166352,1073.3573149696783,0.20157036831444644,1,36.800000000000004
2020-11-13,46,46513,600,Employed,Master,22,16494,96,Married,0,Own,711,0.7285622143360918,6,0,0.11869361278505249,0,Home,0,29,13,468,1250,69513,11630,3876.0833333333335,0.8423606824689501,4,57883,0.251494,0.277159968399211,428.85341844940496,0.29407350679149613,0,48.0
2020-11-14,37,58922,519,Employed,High School,16,21291,36,Single,1,Other,323,0.17190110843101708,3,2,0.317734901421273,0,Debt Consolidation,0,38,11,1546,999,57978,7289,4910.166666666667,0.7563262751193777,4,50689,0.246791,0.2553141691650362,852.5219737800212,0.23940571748006267,0,51.0
2020-11-15,38,118702,613,Employed,Bachelor,19,45348,60,Single,4,Mortgage,429,0.36101351558768785,3,2,0.27039855687770636,0,Other,1,36,6,1771,293,21404,11147,9891.833333333334,0.750893981332889,8,10257,0.243848,0.209006470760567,1224.282686585775,0.16713612440421644,0,56.0
2020-11-16,28,42973,518,Employed,High School,5,24288,72,Single,1,Mortgage,497,0.1979299406387744,4,3,0.5576737429245407,0,Home,0,20,10,2951,3003,33517,8429,3581.0833333333335,0.8361052763622058,2,25088,0.280288,0.29243900973532955,718.8865833365378,0.33953037954153664,0,58.0
2020-11-17,57,107630,599,Employed,Bachelor,32,27891,24,Single,5,Mortgage,1199,0.3081164263351901,1,0,0.19104953644342368,0,Auto,0,27,5,4590,715,91752,36037,8969.166666666666,0.9227496150784553,3,55715,0.203391,0.16643578793370914,1374.2223521324072,0.28689648077291546,1,39.2
2020-11-18,34,19950,467,Employed,High School,14,24312,72,Divorced,0,Mortgage,504,0.03502422431733322,4,0,0.2162040388681892,0,Debt Consolidation,0,24,28,3488,1474,191633,20399,1662.5,0.844226703441193,2,171234,0.305812,0.33841775366667237,792.6505947556147,0.7799402073717984,0,49.0
2020-11-19,34,23503,510,Employed,Associate,12,34352,48,Married,0,Mortgage,211,0.307089828095385,1,3,0.3384011084143665,0,Auto,1,29,29,14999,4468,19467,44877,1958.5833333333333,0.6354405794797771,7,10043,0.274352,0.25476065258210256,1148.1538737269962,0.6939474315927309,0,62.0
2020-11-20,37,30166,543,Employed,High School,19,25589,48,Single,0,Rent,750,0.2685820087919483,1,3,0.15727113585277536,0,Home,0,30,14,2386,188,107219,18378,2513.8333333333335,0.8221756594657961,1,88841,0.249089,0.2242250084725166,812.08989783367,0.6213975593053119,0,49.0
2020-11-21,52,27900,511,Self-Employed,Bachelor,31,22160,84,Widowed,0,Other,443,0.12520173562295808,2,2,0.30308942216719464,0,Home,0,20,13,5534,1077,55896,98721,2325.0,0.8817024448678727,5,7992,0.29166000000000003,0.29664217146166927,628.6244417629331,0.4609137383926594,0,56.0
2020-11-22,53,63877,637,Employed,Bachelor,32,40075,48,Single,1,Rent,353,0.257408727694531,6,1,0.09337401045256616,0,Auto,0,28,3,2574,873,17554,13459,5323.083333333333,0.8299158921035884,5,4095,0.21657500000000002,0.20924571189697594,1239.324940491785,0.2991358280116696,0,50.0
2020-11-23,29,127332,628,Employed,Bachelor,6,36574,60,Married,2,Rent,258,0.3026895751899664,3,0,0.44729374751159173,0,Education,0,18,21,2301,255,74264,18290,10611.0,0.7441230857717749,7,55974,0.227574,0.27308879999999996,1123.5609604610706,0.13020082560183494,0,49.0
2020-11-24,57,125079,558,Employed,Master,36,37107,24,Married,2,Own,360,0.6892426745462155,2,2,0.2912036079952038,0,Auto,0,18,20,5676,5189,48434,17110,10423.25,0.8945046884616171,6,31324,0.23310699999999998,0.20209109697598623,1892.3833324682532,0.21609222962782754,1,41.6
2020-11-25,34,19548,605,Employed,Bachelor,13,54892,48,Married,0,Rent,133,0.0951836590541283,3,2,0.235543151321174,0,Home,0,23,17,8596,225,44943,7849,1629.0,0.8809058942057052,8,37094,0.247392,0.26668680007571255,1871.5203134484134,1.2305219849284306,0,50.0
2020-11-26,34,21256,584,Employed,Associate,16,32444,12,Single,1,Mortgage,678,0.1412881079112392,1,0,0.28136122065921343,0,Education,0,38,21,3269,560,121826,19253,1771.3333333333333,0.8303772628233043,8,102573,0.20544400000000002,0.2194573652314045,3035.7288220991345,2.09657253788058,0,49.0
2020-11-27,70,54876,619,Employed,Doctorate,49,51653,72,Married,1,Rent,801,0.46844040735350473,2,0,0.6650643429603075,0,Debt Consolidation,0,23,9,622,3528,14684,18106,4573.0,0.8469151855555059,5,1713,0.257153,0.2505292274075651,1393.063885080651,0.4797865482354364,0,57.0
2020-11-28,64,15000,643,Employed,High School,44,44779,24,Single,0,Own,511,0.26338762200623705,7,2,0.24745605015124328,0,Auto,0,29,10,2311,739,128548,6225,1250.0,0.7786179729157248,2,122323,0.198279,0.20018602724141485,2279.470108343522,2.2323760866748175,0,47.0
2020-11-29,56,111742,609,Employed,Doctorate,34,47546,36,Married,3,Mortgage,412,0.2263671437835144,4,0,0.1874626506136275,0,Education,0,20,5,787,442,79238,187321,9311.833333333334,0.9210979612612149,5,2683,0.228046,0.24520701271948148,1878.3888920817103,0.24596540875391995,0,48.0
2020-11-30,42,36334,600,Employed,Associate,20,10432,36,Married,3,Mortgage,281,0.3555701651883205,4,0,0.5404695733985838,0,Home,0,23,1,2745,1322,24376,12421,3027.8333333333335,0.9485588291706586,5,11955,0.195432,0.19724423436974226,386.22726036549136,0.22036459306395925,0,60.0
2020-12-01,46,23965,607,Employed,High School,21,26081,60,Divorced,3,Other,162,0.16783394394635306,1,3,0.6001806881983142,0,Education,0,21,13,2499,619,8381,15118,1997.0833333333333,0.933632620922119,5,8450,0.22758099999999998,0.21410674000233945,711.6171124835746,0.4374464990529061,0,56.0
2020-12-02,18,37738,556,Employed,Doctorate,0,16321,48,Married,4,Other,923,0.4696248719228006,1,0,0.32756205470477967,0,Home,1,30,6,6257,548,138498,51543,3144.8333333333335,0.7307168398466206,4,86955,0.233321,0.24309235836210405,534.8885819156297,0.46358214486691285,0,62.0
2020-12-03,41,51206,586,Self-Employed,Associate,17,37642,96,Married,1,Mortgage,1464,0.35717262465397265,2,0,0.6458558565840387,0,Other,0,20,17,11019,984,122116,33990,4267.166666666667,0.8864023452883271,10,88126,0.279642,0.2620252107874839,940.1288344275433,0.5634016719355255,0,57.0
2020-12-04,30,17821,532,Employed,Associate,7,18743,60,Married,3,Mortgage,319,0.5109411893587313,2,1,0.2580224967798747,0,Other,0,23,11,3264,2319,114741,11654,1485.0833333333333,0.6789988218662852,4,103087,0.257743,0.29070608801860387,595.743826700048,0.6159545435385543,0,51.0
2020-12-05,47,105199,470,Employed,High School,26,15616,72,Widowed,0,Mortgage,578,0.4226531100880828,2,0,0.6369833123171076,0,Home,0,32,13,1041,141,31132,2285,8766.583333333334,0.7503902048984463,5,28847,0.295616,0.3356864241888896,506.2932040122804,0.12368481114979576,0,58.0
2020-12-06,38,59153,408,Employed,Bachelor,16,30963,72,Single,2,Mortgage,500,0.060361657048802544,3,4,0.5059188785871952,0,Debt Consolidation,0,27,25,1835,418,13904,24895,4929.416666666667,0.6824982921684845,2,8331,0.341963,0.29940123347072184,930.3011397858841,0.2901562672633782,0,57.0
2020-12-07,38,74237,630,Employed,Bachelor,17,42251,84,Married,0,Rent,232,0.1737217099970567,6,0,0.513218814325567,0,Debt Consolidation,0,33,2,1066,534,129023,43244,6186.416666666667,0.7194185018649524,2,85779,0.252251,0.2018008,942.8208332787622,0.18990328272081503,0,56.0
2020-12-08,55,88488,565,Employed,Associate,32,17895,96,Single,0,Mortgage,406,0.38304632241276004,3,3,0.08253038370759784,0,Debt Consolidation,1,30,29,3121,394,79264,17413,7374.0,0.9085673797119966,5,61851,0.270395,0.27926741124570753,467.8567587634649,0.11850512052664292,0,53.0
2020-12-09,51,26847,597,Employed,Associate,26,25712,24,Married,3,Rent,838,0.3326373518428125,1,0,0.6618802115335214,0,Auto,0,16,22,5365,1404,16910,76171,2237.25,0.8122640545415553,3,1087,0.20221199999999998,0.19955319145406786,1308.0717196268074,0.9592453769703017,0,60.0
2020-12-10,48,54370,625,Employed,Associate,26,21536,36,Married,1,Rent,153,0.08383499497518868,2,1,0.4795884163551081,0,Auto,0,21,16,1445,523,111362,65318,4530.833333333333,0.8562672544637582,4,46044,0.19403600000000001,0.18768268748764033,786.9031118376644,0.20744596913834787,0,52.0
2020-12-11,41,70584,640,Employed,Doctorate,21,15073,72,Single,1,Mortgage,1396,0.2360698226898706,1,1,0.5628068530504914,0,Home,0,25,9,12380,841,45713,19350,5882.0,0.6235563191714026,4,26363,0.210073,0.22298525860998614,381.40160965889123,0.30217640422626507,0,56.0
2020-12-12,46,116303,631,Employed,High School,27,53679,72,Married,2,Rent,252,0.3475377362623484,4,2,0.39551879226884273,1,Debt Consolidation,0,17,22,3782,215,113344,6334,9691.916666666666,0.6916958775385734,5,107010,0.25317900000000004,0.24021503303127364,1413.898734475075,0.17188537538757298,0,58.0
2020-12-13,69,61797,552,Employed,Bachelor,45,30820,84,Single,0,Mortgage,536,0.40133854545852743,5,0,0.24095945491548296,0,Home,0,25,6,3543,1647,63555,22521,5149.75,0.758119988646018,3,41034,0.27982,0.28155796539262273,843.3441785064092,0.26784682334218346,0,55.0
2020-12-14,38,59957,537,Employed,Bachelor,14,22580,48,Single,0,Mortgage,418,0.13709503819547095,4,1,0.20203627694059179,0,Home,1,20,26,687,1342,53884,8671,4996.416666666667,0.9210119915463595,4,45213,0.24908,0.267388016699833,770.7520555341245,0.23792092110028004,0,57.0
2020-12-15,51,67406,636,Employed,Bachelor,27,26943,60,Married,1,Mortgage,249,0.20548571100581703,8,0,0.2626316770949523,0,Education,0,23,19,6244,906,92134,4360,5617.166666666667,0.7189341371583288,10,87774,0.213943,0.22505895570183998,751.9067854080156,0.1781871261445003,0,47.0
2020-12-16,24,83727,524,Employed,Associate,0,54934,60,Single,2,Other,840,0.4504533080882516,4,1,0.840234728460825,0,Debt Consolidation,0,23,10,3207,176,26451,45659,6977.25,0.6608898231973169,10,2839,0.297934,0.25891352096074116,1641.2181721143095,0.3556154892134164,0,58.0
2020-12-17,31,33384,568,Employed,Bachelor,10,24239,48,Single,2,Own,348,0.2829011684789581,2,0,0.18432713289636476,0,Home,0,22,21,5013,1541,96512,85569,2782.0,0.9277110265446895,6,10943,0.235239,0.2410879709029729,791.6944988694576,0.40966732525861166,0,51.0
2020-12-18,43,62170,555,Employed,High School,23,21034,12,Married,1,Mortgage,202,0.44287516135006033,1,0,0.18459494622505943,0,Debt Consolidation,0,26,4,1239,1507,10452,47256,5180.833333333333,0.8928074949910147,10,10082,0.208534,0.19028201181633725,1938.704578582287,0.4131969590314854,0,54.0
2020-12-19,37,37507,627,Employed,Bachelor,12,23389,48,Married,4,Rent,416,0.1571003184217595,3,0,0.48064127662067446,0,Education,0,32,8,3775,5227,97001,41352,3125.5833333333335,0.8728849477121831,8,55649,0.20488900000000002,0.22901463346172216,748.3897346422915,0.37253517518616514,0,52.0
2020-12-20,32,38236,514,Employed,Associate,10,24107,36,Single,3,Mortgage,431,0.22892376663970032,0,0,0.402497170856082,0,Debt Consolidation,0,17,22,10546,10722,164416,28326,3186.3333333333335,0.8897461183019176,7,136090,0.25210699999999997,0.25172118939461874,960.6859848477833,0.4367672303110524,0,53.0
2020-12-21,40,132254,651,Employed,Master,19,30297,60,Divorced,1,Mortgage,822,0.3761777779096041,3,2,0.3462559874200726,0,Debt Consolidation,0,23,17,3268,7210,30772,17351,11021.166666666666,0.693182034736979,5,13421,0.209797,0.22891265441494063,852.1950449454607,0.15190724317862242,1,36.800000000000004
2020-12-22,49,66275,578,Employed,Associate,27,18493,12,Single,1,Other,895,0.23837811089783062,3,0,0.05715145636173178,0,Education,0,28,23,4906,615,65074,77612,5522.916666666667,0.911998303889359,7,10262,0.19449300000000003,0.18139573117634653,1696.6667433410455,0.4692568980775941,0,50.0
2020-12-23,30,19802,570,Employed,High School,7,23019,48,Widowed,0,Mortgage,403,0.43218956619290383,3,1,0.26711269959915,0,Auto,0,21,18,4270,670,292340,9614,1650.1666666666667,0.9406065450076154,8,282726,0.23301900000000003,0.18641520000000003,683.9240105420687,0.6586752917132018,0,49.0
2020-12-24,18,47766,604,Employed,Bachelor,0,23206,12,Single,4,Rent,310,0.3001584924209343,5,0,0.07847863110724058,0,Home,0,14,6,22887,1366,134958,43791,3980.5,0.8025229030223509,3,91167,0.186206,0.17574384808115842,2122.8282277681524,0.611186591575971,0,48.0
2020-12-25,42,106298,585,Employed,Master,24,9764,72,Single,1,Mortgage,262,0.6712069446296962,3,1,0.14499575300260262,0,Auto,0,25,9,941,728,31968,21921,8858.166666666666,0.704835675990649,4,10047,0.232264,0.27612662054163156,278.88156250909555,0.06106021515088852,1,41.6
2020-12-26,47,34440,543,Employed,Bachelor,26,13541,96,Single,0,Mortgage,307,0.12253410055430765,1,1,0.359835953156691,0,Home,0,27,14,2692,629,53497,11655,2870.0,0.7651609398960428,3,41842,0.277041,0.2778346335915821,352.69743934624154,0.2298597349638472,0,54.0
